# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
SNG0359.json	1	I am leaving from cambridge on tuesday	Where are you departing from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:00	none	tuesday	cambridge	birmingham new street	none
SNG0359.json	2	Perfect. I'd like 8 tickets please.	Okay, I've got a training leaving at 5:01 and arriving by 07:44, will that be good?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:00	8	tuesday	cambridge	birmingham new street	none
SNG0359.json	3	Okay. Thank you for your help. That is all I believe.	Okay I have booked you 8 tickets on this train. Your reference number is E4459YTN. Is there anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:00	8	tuesday	cambridge	birmingham new street	none
SNG01185.json	0	I am looking for a train to go to London Kings Cross.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	london kings cross	none
SNG01185.json	1	I need to travel after 9am	There are several available option to travel to Kings cross today. What time would you like to travel?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	london kings cross	09:00
SNG01185.json	2	that will be ok. thank you for your help	There are 56 trains. How does the TR2000 train that leaves at 9 am sound?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	london kings cross	09:00
SNG01185.json	3	That's on Wednesday, right?	Can I look up anything else for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	none	london kings cross	09:00
SNG01185.json	4	Okay very good. What's the train ID on that please?	No, that's on Friday, actually. On Wednesday, I have TR6583 departing Cambridge at 9:00, going to London King's Cross. Will that work for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	none	london kings cross	09:00
SNG01185.json	5	Yes please book that train for me.	TR6583, would you like for me to get you tickets?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	london kings cross	09:00
SNG01185.json	6	Yes it's just going to be me.	Sure, will you be traveling alone? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	wednesday	cambridge	london kings cross	09:00
SNG01185.json	7	No, that's all. Thank you.	I've booked you a ticket. The fee is 23.6 GBP, payable at the station. The reference number is 3XI4V3C1. Is there anything else I can assist with?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	wednesday	cambridge	london kings cross	09:00
SNG01185.json	8	Have a nice day.	thanks for your service 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	wednesday	cambridge	london kings cross	09:00
SNG01185.json	9	I will. Thanks again!	Have a great day. Let me know if you need any other help.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	wednesday	cambridge	london kings cross	09:00
SNG0312.json	0	Hello, I'd like to find a train to Cambridge on Thursday please. 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	none
SNG0312.json	1	I would like to leave from Stansted Airport after 11:45.	And where will you be leaving from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	stansted airport	cambridge	11:45
SNG0312.json	2	How much does it cost and when does it arrive?	I can book you on train TR9775 leaving Stansted Airport going to Cambridge Thursday at 12:24, will that work?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	stansted airport	cambridge	11:45
SNG0312.json	3	Not at this time thank you.	It arrives at 12:52 and costs 10.10 pounds. Would you like a booking?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	stansted airport	cambridge	11:45
SNG0312.json	4	Nope, that's all I need. Thanks!	Ok. Is there anything else I can help you with today?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	stansted airport	cambridge	11:45
SNG0324.json	0	Yes. I'm looking for a train, please.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0324.json	1	I need to leave from Cambridge on Sunday.	Of course. Where will you be departing from and arriving? When would you like to leave?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	none	none
SNG0324.json	2	Well, I'm thinking I need to leave sometime after 10:45 for Norwich.	There are 202 trains leaving cambridge on sunday, do you have a destination or time?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	norwich	10:45
SNG0324.json	3	Yes, I'd like one ticket please.	There is a train leaving Cambridge for Norwich at 11:36 which arrives at 12:55. Shall I book it for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	sunday	cambridge	norwich	10:45
SNG0324.json	4	Thank you very much. I am all set. Have a nice day.	Your booking was successful. The ticket fee is 14.08 pounds and is payable at the station. Your reference number is 23G7RUXL. May I assist you with anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	sunday	cambridge	norwich	10:45
SNG0404.json	0	I need to book a train to travel to London Kings Cross leaving after 10:45. Can you help me with this?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	london kings cross	10:45
SNG0404.json	1	I'll be leaving Cambridge on Wednesday.	Sure! Where would you like to depart from? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	london kings cross	10:45
SNG0404.json	2	I need to leave after 10:45.	There are trains leaving at the hour throughout the day and night. If can book one of those for you if you like.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	london kings cross	10:45
SNG0404.json	3	Can you book me 6 tickets please? I will also need the reference number too. 	I can book you on TR9781 leaving Cambridge at 11 on Wednesday. How many tickets should I reserve?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	6	wednesday	cambridge	london kings cross	10:45
SNG0404.json	4	No, that will be everything. Thanks for your help.	I've reserved six tickets for you. Your reference number is X1C6NI79.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	6	wednesday	cambridge	london kings cross	10:45
SNG0255.json	0	I am looking to find a train. It needs to go to Cambridge and it has to leave on Monday.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	camb	none	none	none	monday	none	cambridge	none
SNG0255.json	1	I'd like to depart from Stevenage after 19:45.	I have 202 trains travelling to Cambridge on Monday, could you be more specific on when you'd like to depart and from where?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	camb	none	none	none	monday	stevenage	cambridge	19:45
SNG0255.json	2	Yes, 19:54 will be fine. I'd like tickets for 5 people. 	I have one train departing at 19:54, one at 21:54, and the last one at 23:54. Will any of those work?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	camb	none	none	5	monday	stevenage	cambridge	19:45
SNG0255.json	3	That is all. Thank you.	Congratulations! Your booking was successful with a reference number of DMEL46A6 and a fee of 64 GBP. Can I help you with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	camb	none	none	5	monday	stevenage	cambridge	19:45
SNG01160.json	0	I'm looking for a train leaving on tuesday please.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	none	none	none
SNG01160.json	1	Actually I need to go to London Liverpool Street from Cabridge.	I have a train going to London King's Cross that will leave at 05:00.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	london liverpool street	cambridge	none
SNG01160.json	2	I would like to leave anytime after 20:15.	Alright, what time would you like to leave?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	london liverpool street	cambridge	20:15
SNG01160.json	3	Is that on Tuesday? If so that would work. I'll need the train ID and price. 	Ok, I have TR9616 that leaves at 21:39. Will that work for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	london liverpool street	cambridge	20:15
SNG01160.json	4	I also need the price.	The train ID is TR9616.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	london liverpool street	cambridge	20:15
SNG01160.json	5	No, that's all. Thank you.	The price is 16.60 pounds. Do you need any further assistance?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	london liverpool street	cambridge	20:15
SNG0342.json	0	I am looking for a train that departs from cambridge and arrives at my destination by 11:30. 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	none	cambridge	none	none
SNG0342.json	1	I need to get to Bishops Stortford for a very important meeting. Can you find me a train to get me there by 11:30?	Certainly. There are a number of trains departing from Cambridge. Where is your destination?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	none	cambridge	bishops stortford	none
SNG0342.json	2	On Saturday. And could you tell me how long that trip takes?	There are 21 trains making that trip, what day would you like to go?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	saturday	cambridge	bishops stortford	none
SNG0342.json	3	I'd like to take the train that arrives closest to bishops stortford at 11:30.	There are three trains that will get you there before 11:30. The trip lasts a total of 38 minutes. How early would you like to leave?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	saturday	cambridge	bishops stortford	none
SNG0342.json	4	Yes. how much would that cost?	TR3396 leaves at 09:29 and arrives by 10:07. Is that okay?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	saturday	cambridge	bishops stortford	none
SNG0342.json	5	Perfect. I'm all set. Goodbye!	The cost of the one way journey is 8.08 pounds.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	saturday	cambridge	bishops stortford	none
SNG01555.json	0	I am looking for a train going to cambridge.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	none
SNG01555.json	1	I would like to leave Broxbourne on Tuesday.	Sure, where are you departing from and what day?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	none
SNG01555.json	2	I'd just like to arrive by 16:45 please.	Do you have a time you'd like to leave by?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	tuesday	broxbourne	cambridge	none
SNG01555.json	3	yes, please. I need the price and travel time.	TR8361 will arrive in cambridge by 16:32 on Tuesday, does this suit your needs?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	tuesday	broxbourne	cambridge	none
SNG01555.json	4	That is for TR8361?	The price is 17.90 pounds. The train leaves at 15:32 making the travel time one hour exactly. Is there anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	none	tuesday	broxbourne	cambridge	15:32
SNG01555.json	5	Yes I would like a ticket for one.	Yes. TR8361 is 17.90 pounds. Would you like to buy a ticket?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	1	tuesday	broxbourne	cambridge	15:32
SNG01555.json	6	I think you've answered all of my questions! Thank you so much!	Your confirmation number is BAMJW6M2. May I help you with anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	1	tuesday	broxbourne	cambridge	15:32
SNG01555.json	7	Thank you for your help.	You're welcome. Call us again when you need to. We're always here!	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:45	1	tuesday	broxbourne	cambridge	15:32
SNG0356.json	0	I'd like a train to Cambridge that arrives by 11:30.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	none	none	cambridge	none
SNG0356.json	1	I'm departing from Ely.	Where are you departing from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	none	ely	cambridge	none
SNG0356.json	2	It doesn't matter to me.	I can reserve a seat on TR2704 departing at 9:35 and arriving in Cambridge at 9:52. How many tickets will you need?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	none	ely	cambridge	none
SNG0356.json	3	Can you tell me what the travel time for that train is?	If you wouldn't like me to book you a ticket, is there anything else you need?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	none	ely	cambridge	none
SNG0356.json	4	Okay great. That is all thank you.	That will be a 17 minute train ride.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	none	ely	cambridge	none
SNG02243.json	0	Hello. I need help planning a train trip.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG02243.json	1	I'd like to leave from London and travel to Cambridge on Saturday around 15:00	I'd be happy to help. Are you departing from a specific station, or do you have a specific destination in mind?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	saturday	none	cambridge	15:00
SNG02243.json	2	I would like to depart from Cambridge.	Would you like to depart from London Kings Cross or London Liverpool Street?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	saturday	cambridge	none	15:00
SNG02243.json	3	I am leaving from cambridge going to broxbourne and want to arrive by 8:30.	Please state your departure location and your destination. Also, is 15:00 the time you want to leave or to arrive? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	none	saturday	cambridge	broxbourne	none
SNG02243.json	4	As long as it arrives by 8:30 that sounds good. I'll need 7 seats please.	How about TR8674? It leaves at 05:01.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	7	saturday	cambridge	broxbourne	none
SNG02243.json	5	Reference number please?	It does and I have booked 7 seats for you. Anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	7	saturday	cambridge	broxbourne	none
SNG02243.json	6	That is all, thank you.	Sure, the reference number is VATL0RJL. Is there anything else I can help you with?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	7	saturday	cambridge	broxbourne	none
SNG01176.json	0	I am looking for a train.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
