# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
MUL1124.json	5	How about one with free entrance. May I have their address and postcode, please?	I have 13 colleges in that area.  Would you prefer one with an entrance fee or without?	centre	none	college	none	none	none	none	none	centre	none	none	none	none	university arms hotel	yes	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1124.json	6	No that will be everything, thank you!	Downing College is a real sleeper and they have no entrance fee. Their address is on Regent Street, postcode cb21dq. Need any other help today?	centre	none	college	none	none	none	none	none	centre	none	none	none	none	university arms hotel	yes	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0297.json	0	I am looking for a train departing from london liverpool please.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	london liverpool street	none	none
SNG0297.json	1	Cambridge. I'd like to leave after 10:00 on Friday.	I'll be glad to help. You would like to from london liverpool street to what destination, please?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	london liverpool street	cambridge	10:00
SNG0297.json	2	Just any time after 10:00, can I get the train ID of one of them please?	I have seven trains, could you tell me when you would like to arrive by ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	london liverpool street	cambridge	10:00
SNG0297.json	3	Thank you very much! That is all I need for today.	TR7943 leaves at 11:39	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	london liverpool street	cambridge	10:00
SNG01450.json	0	am looking for a train,it should go to cambridge and should depart from norwich		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	norwich	cambridge	none
SNG01450.json	1	Yes, I would like travel on Monday and I would need to arrive by 08:30. 	What time and day are you looking to travel? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	none	monday	norwich	cambridge	none
SNG01450.json	2	What is the price for the train?	TrainID TR9020 leaves norwich on monday and arrives in cambridge at 06:35.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	none	monday	norwich	cambridge	none
SNG01450.json	3	What time does the train leave?	The cost will be 17.60 pounds. Would you like more information about that?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	none	monday	norwich	cambridge	none
SNG01450.json	4	Thanks, that's all. Good bye. 	it leaves at 05:16	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:30	none	monday	norwich	cambridge	none
WOZ20259.json	0	I need the address of an expensive restaurant in the east part of town.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20259.json	1	I don't have a preference. 	Would you prefer British, Indian, or Chinese food, or a gastropub?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	do not care	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20259.json	2	Yes, please give me their address.	The grafton hotel restaurant serves british food, is in the east part of town and is in the expensive price range. Would you like their location? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	do not care	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20259.json	3	thank you, goodbye. 	Their address is Grafton Hotel 619 Newmarket Road Fen Ditton	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	do not care	none	expensive	none	none	none	none	none	none	none	none	none	none
SNG0385.json	0	I'd like to find a train that leaves Monday and arrives by 19:00.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	none	monday	none	none	none
SNG0385.json	1	I am departing from birmingham new street, going to cambridge.	Very well. Where are you traveling from, and to where?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	none	monday	birmingham new street	cambridge	none
SNG0385.json	2	That would work just fine. Could you tell me the price and travel time for that train? 	I have a train that departs at 15:40 and arrives in Cambridge at 18:23. Will that do?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	none	monday	birmingham new street	cambridge	none
SNG0385.json	3	No, I don't want to book today. Could you just give me the price for that train? I think that is all I need today.	The TR5385 has a travel time of 163 minutes. Would you like me to book you some tickets?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	none	monday	birmingham new street	cambridge	none
SNG0385.json	4	Great! That's all I need. Thank you for your help.	Sure. The price of those tickets are 75.10 pounds each.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	19:00	none	monday	birmingham new street	cambridge	none
SNG0285.json	0	I need a train that leaves on Sunday for Broxbourne.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	none	broxbourne	none
SNG0285.json	1	I want it to leave from cambridge after 09:15.	I have 19 trains going to broxbourne on Sunday. To help narrow it down, where would you like to depart from and what time?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	none	broxbourne	after 9:15 am
SNG0285.json	2	Not looking to book, can I just get the train ID, price, and travel time? Thanks!	Let me look up those times for you. One minute.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	broxbourne	after 9:15 am
SNG0285.json	3	There are no trains going to broxbourne from cambridge on Sunday after 09:15?	I'm sorry, I'm not finding that fits those criteria. Is there a different time you could leave? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	broxbourne	none
SNG0285.json	4	I need to go TO Broxbourne FROM Cambridge on Sunday, leaving any time after 9:15. Please check again with those details, please. 	No, I'm sorry, it doesn't appear that those trains run on Sundays. Is there a different day you could travel? Also, will you leave from Broxbourne or Cambridge?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	broxbourne	none
SNG0285.json	5	Great. What's the train ID and price?	I'm terribly sorry -- you are correct. There are trains every hour, at one minute past. There is a 10:01 train on Sunday, for example. Travel time is 60 minutes.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	broxbourne	09:30
SNG0285.json	6	Yes, what is the duration of the train ride?	The TrainID is TR9580 which leaves at 10:01. The price From Cambridge to Broxbourne is 14.32 pounds. Do you need additional information?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	broxbourne	09:30
SNG0285.json	7	No, that's all right.	The duration is six minutes. Can I get you a ticket?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	broxbourne	09:30
PMUL0433.json	0	I'm looking for a hotel in the south.		none	none	none	none	none	none	none	none	south	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0433.json	1	I am looking for a hotel with free wifi. It should be in the cheap price range, like a guesthouse.	i have along list. can you specify the kind of food you want?	none	none	none	none	none	none	none	none	south	none	none	none	yes	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0433.json	2	Yes please. I would like it for 8 people for 5 nights starting from Monday.	I recommend Rosa's bed and breakfast, it is in the south, offers internet and is inexpensive. Would you like me to book it for you?	none	none	none	none	none	none	none	none	south	sunday	8	5	yes	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0433.json	3	Great! I am also looking for a Tuscan restaurant, are there any in the same price range as the bed and breakfast?	Booking was successful. Reference number is : CYBPDKAZ.	none	none	none	none	none	none	none	none	south	sunday	8	5	yes	none	none	cheap	none	guest house	none	none	none	none	tuscan	none	cheap	none	none	none	none	none	none	none	none	none	none
PMUL0433.json	4	No Tuscan restaurants? I also like Italian food. Anything in the cheap price range?	I am sorry I don't have any Tuscan restaurants in that price range. Can I try a different price range?	none	none	none	none	none	none	none	none	south	sunday	8	5	yes	none	none	cheap	none	guest house	none	none	none	none	italian	none	cheap	none	none	none	none	none	none	none	none	none	none
PMUL0433.json	5	No, you can just choose the one you think is best. And then I'll want to book it for 8 people on monday at 18:00. Give me reference number please	I have options in the centre, north and west areas. Do you have preference on the area?	none	none	none	none	none	none	none	none	south	sunday	8	5	yes	none	none	cheap	none	guest house	none	none	none	none	italian	none	cheap	none	none	none	none	none	none	none	none	none	none
PMUL0433.json	6	Can I please have the reference number?	Pizza Hut City servers Italian and is cheap. Its in the center of town. Its address is 12 Bridge Street City Centre. Can I help you with anything else?	none	none	none	none	none	none	none	none	south	sunday	8	5	yes	none	none	cheap	none	guest house	none	monday	8	18:00	italian	none	cheap	none	none	none	none	none	none	none	none	none	none
PMUL0433.json	7	No that will be all. Thank you.	Your table is reserved under Ref#PHEI0U6B. Is there anything else I can do for you today?	none	none	none	none	none	none	none	none	south	sunday	8	5	yes	none	none	cheap	none	guest house	none	monday	8	18:00	italian	none	cheap	none	none	none	none	none	none	none	none	none	none
WOZ20214.json	0	Hi, I want an expensive restaurant. East part of town please.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20214.json	1	is there any other expensive restaurant in east? 	Royal Standard is a Gastropub in East. Is this OK?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20214.json	2	It doesn't matter, just not Gastropub.	Yes there are four other options. What kind of food would you like?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	do not care	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20214.json	3	That sounds like something I would enjoy. Could you give me the address and phone number?	May I recommend the Grafton Hotel Restaurant, then? They're very British, very expensive, and located in the east part of town.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	do not care	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20214.json	4	Thank you, goodbye.	Certainly. The Grafton Hotel restaurant is at 619 Newmarket Road Fen Ditton and the number there is 01223 241387. Can I be of further assistance? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	do not care	none	expensive	none	none	none	none	none	none	none	none	none	none
SNG01277.json	0	I am looking for a train. The train should leave on tuesday and should depart from peterborough		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	peterborough	none	none
SNG01277.json	1	I need to leave from Peterborough.	There are several trains that meet that criteria. What destination are you looking for?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	peterborough	none	none
SNG01277.json	2	I'd like to arrive by 10:45, do you have something close to that time?	How about TR5042 that arrives at 05:19?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:45	none	tuesday	peterborough	none	none
SNG01277.json	3	Departure time doesn't matter, just want to arrive by 10:45 so whatever is closest to that arrival time.	There are several trains that meet that criteria. what time would you like to depart?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:45	none	tuesday	peterborough	none	none
SNG01277.json	4	Wait, does this train go to Cambridge? That's my destination.	Great, I have a train that meets your criteria. Would you like me to book it for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:45	none	tuesday	peterborough	none	none
SNG01277.json	5	Yes please book it.	Yes I have a train that arrives at Cambridge on tuesday at 10:38 would you like me to book that for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:45	none	tuesday	peterborough	cambridge	none
SNG01277.json	6	Just one please. 	I'd be happy to help with your request, how many tickets do you need?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:45	1	tuesday	peterborough	cambridge	none
SNG01277.json	7	I didn't actually need to reserve a seat. Could you comfirm the departure time of that train?	Booking was successful, the total fee is 16.5 GBP payable at the station. Reference number is : ORMU35RU.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:45	none	tuesday	peterborough	cambridge	none
SNG01277.json	8	No, that's all I need for now, thanks!	TR9620 leaves at 09:48. Do you need anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:45	none	tuesday	peterborough	cambridge	none
SNG1235.json	0	I need to book a train from Cambridge and Norwich on Wednesday and I need to be there at 15:30.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	15:30	none	wednesday	cambridge	norwich	none
SNG1235.json	1	I don't care when I leave as long as I get there by 15:30.	When would you like to leave by?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	15:30	none	wednesday	cambridge	norwich	none
SNG1235.json	2	Can I get the departure and travel time of the train arriving closest to 15:30?	There are 9 trains matching your query. Shall I book one?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	15:30	none	wednesday	cambridge	norwich	none
SNG1235.json	3	And the departure time please? For the train that arrives closest to 15:30?	The travel time is 79 minutes. 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	15:30	none	wednesday	cambridge	norwich	none
SNG1235.json	4	No, thank you and that is all i needed. 	The departure time is 13:38 and it arrives at 14:55. Would you like me to book it for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	15:30	none	wednesday	cambridge	norwich	none
SNG0359.json	0	I need a train to Birmingham New Street that arrives by 8:00.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:00	none	none	none	birmingham new street	none
SNG0359.json	1	I am leaving from cambridge on tuesday	Where are you departing from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:00	none	tuesday	cambridge	birmingham new street	none
SNG0359.json	2	Perfect. I'd like 8 tickets please.	Okay, I've got a training leaving at 5:01 and arriving by 07:44, will that be good?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:00	8	tuesday	cambridge	birmingham new street	none
SNG0359.json	3	Okay. Thank you for your help. That is all I believe.	Okay I have booked you 8 tickets on this train. Your reference number is E4459YTN. Is there anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	08:00	8	tuesday	cambridge	birmingham new street	none
SNG01185.json	0	I am looking for a train to go to London Kings Cross.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	london kings cross	none
SNG01185.json	1	I need to travel after 9am	There are several available option to travel to Kings cross today. What time would you like to travel?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	london kings cross	09:00
SNG01185.json	2	that will be ok. thank you for your help	There are 56 trains. How does the TR2000 train that leaves at 9 am sound?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	london kings cross	09:00
SNG01185.json	3	That's on Wednesday, right?	Can I look up anything else for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	none	london kings cross	09:00
SNG01185.json	4	Okay very good. What's the train ID on that please?	No, that's on Friday, actually. On Wednesday, I have TR6583 departing Cambridge at 9:00, going to London King's Cross. Will that work for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	none	london kings cross	09:00
SNG01185.json	5	Yes please book that train for me.	TR6583, would you like for me to get you tickets?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	cambridge	london kings cross	09:00
SNG01185.json	6	Yes it's just going to be me.	Sure, will you be traveling alone? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	wednesday	cambridge	london kings cross	09:00
SNG01185.json	7	No, that's all. Thank you.	I've booked you a ticket. The fee is 23.6 GBP, payable at the station. The reference number is 3XI4V3C1. Is there anything else I can assist with?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	wednesday	cambridge	london kings cross	09:00
SNG01185.json	8	Have a nice day.	thanks for your service 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	wednesday	cambridge	london kings cross	09:00
SNG01185.json	9	I will. Thanks again!	Have a great day. Let me know if you need any other help.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	wednesday	cambridge	london kings cross	09:00
PMUL0240.json	0	Hello I am looking for a good, cheap, Spanish restaurant.Is there any that you can recommend? 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	spanish	none	cheap	none	none	none	none	none	none	none	none	none	none
PMUL0240.json	1	Is that located in the centre?	La raza is a cheap restaurant that serves spanish food. Would you like their phone number?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	spanish	none	cheap	none	none	none	none	none	none	none	none	none	none
PMUL0240.json	2	Yes. Friday. 2 people. 17:30. 	It is indeed in the city centre. Would you like me to make reservations for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	2	17:30	spanish	none	cheap	none	none	none	none	none	none	none	none	none	none
PMUL0240.json	3	Ok, I also need a taxi to arrive at the restaurant by 17:30.	I have made your reservation at La Raza for 17:30 on Friday. Your table will be held for 15 minutes. Your reference number is OS5VNH62. Do you need anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	2	17:30	spanish	none	cheap	17:30	none	la raza	none	none	none	none	none	none	none
PMUL0240.json	4	I will be departing from the restaurant. 	No problem. Where are you departing from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	5	I guess I need to book the hotel first. Is there a guesthouse in the same area as La Raza? 	alright, then what is your destination please	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	none	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	6	Do they have internet and what is the phone number?	There are two guesthouses in the centre. I recommend el shaddai	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	none	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	7	Does the Alexander Bed and Breakfast also have free parking? 	The Alexander Bed and Breakfast has internet and the phone number is 01223525725.	none	none	none	none	none	none	none	none	centre	none	none	none	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	8	Please go ahead and book the Alexander Bed and Breakfast for me.	Yes they have free parking and wifi. 	none	none	none	none	none	none	none	none	centre	none	none	none	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	9	for 2 on friday	I will book but I need to know how many people and for what day?	none	none	none	none	none	none	none	none	centre	friday	2	2	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	la raza	none	none	none	none	none	none	none	none
PMUL0240.json	10	What car will be picking me up?	Your booking was successful! Your reference number is OSNXB1IR. Is there anything else I can help you with today?	none	none	none	none	none	none	none	none	centre	friday	2	2	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	alexander bed and breakfast	la raza	none	none	none	none	none	none	none
PMUL0240.json	11	Thanks for all the bookings. I'm ready for my visit now. Take care. Goodbye.	A grey honda is booked. You can call 07936397340 to reach them.	none	none	none	none	none	none	none	none	centre	friday	2	2	yes	alexander bed and breakfast	yes	none	none	guest house	none	friday	2	17:30	spanish	none	cheap	17:30	alexander bed and breakfast	la raza	none	none	none	none	none	none	none
MUL0173.json	0	Hello, I would like information on the Sesame Restaurant and Bar.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sesame restaurant and bar	none	none	none	none	none	none	none	none	none	none	none
MUL0173.json	1	I would like to make an appointment for 7 people at 6PM on Monday.	Sesame Restaurant and bar number 01223358899 and it's address is 17 Hills Road City Centre.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sesame restaurant and bar	none	none	none	none	none	none	none	none	none	none	none
MUL0173.json	2	Can I have the reference number please?	I have booked your request for 7 people at the Sesame Restaurant and Bar, located at 17 Hills Road City Centre for 6PM on Monday. 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	7	18:00	none	sesame restaurant and bar	none	none	none	none	none	none	none	none	none	none	none
MUL0173.json	3	Is 5PM available instead?	Yes certainly. However, there seems to be an error. I was unable to book that time. Is there another time I could book for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	7	17:00	none	sesame restaurant and bar	none	none	none	none	none	none	none	none	none	none	none
MUL0173.json	4	Great. I'm also looking for a place to stay. I need a hotel that includes free Wi-Fi and free parking	Yes it is. I have booked a table for you at 17:00 on Monday for 7 people. The reference number is CZ3JGGJP.	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	none	none	none	none	monday	7	17:00	none	sesame restaurant and bar	none	none	none	none	none	none	none	none	none	none	none
MUL0173.json	5	Do you have an expensive guesthouse?	i have found 29 hotels that meet your criteria, what price range are you looking for?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	expensive	none	guest house	none	monday	7	17:00	none	sesame restaurant and bar	none	none	none	none	none	none	none	none	none	none	none
MUL0173.json	6	How about a cheap one?	Unfortunately there are no guesthouses that are in the expensive price range.	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	cheap	none	guest house	none	monday	7	17:00	none	sesame restaurant and bar	none	none	none	none	none	none	none	none	none	none	none
MUL0173.json	7	Is there one close to the area I booked the restaurant reservation?	I have found 9 guesthouses that meet that requirement. Is there a certain area you would prefer to stay in?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	cheap	none	guest house	none	monday	7	17:00	none	sesame restaurant and bar	none	none	none	none	none	none	none	none	none	none	none
