# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
SNG1345.json	2	Okay, are there any cinemas in the centre?	There are no results matching your query. Can I try a different area or type?	centre	none	cinema	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1345.json	3	Okay that will work. Can you please tell me their phone number, postcode and the entrance fee? 	we have vue cinema	centre	none	cinema	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1345.json	4	No worries, I'll give them a call and find out. Thanks so much for all your help, goodbye. 	Vue can be reached at 08712240240, the postcode is CB11PS. I do not have entrance fee information, I'm sorry.	centre	vue cinema	cinema	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0161.json	0	I'm looking for an expensive restaurant in the center of town.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0161.json	1	thank you, I hope its in the expensive price range. and if you could give me the phone number that would be great	Would you be interested in The Cambridge Chop House? It is a british cuisine restaurant located in the centre of town.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0161.json	2	I need to book a table for 1 person at 16:45 on friday.	Yes, it's expensive. Phone number is 01223359506.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	friday	1	16:45	none	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0161.json	3	Yes. How about 15:45 on Friday instead?	That booking is unsuccessful. Does another time/day work?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	friday	1	15:45	none	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0161.json	4	I'm also looking for a place to stay. Ideally a hotel with free wifi and parking that is also expensive.	Booking was successful. The table will be reserved for 15 minutes. Reference number is : 10P0LEVH.. Anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	expensive	none	hotel	centre	friday	1	15:45	none	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0161.json	5	Great can you book it for one person, for 4 nights starting friday?	If you're looking to stay in the town centre area, there is the gonville hotel. It has free parking and internet and is rated 3 stars. Would you like to book?	none	none	none	none	none	none	none	none	none	friday	1	4	yes	none	yes	expensive	none	hotel	centre	friday	1	15:45	none	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL0161.json	6	I also need to book a taxi to commute between the two. I'd like to arrive prior to the 15:45 time.	Your booking was successful starting Friday for four nights. Your reference number is DRW9QM8S. Can I help you with anything else?	none	none	none	none	none	none	none	none	none	friday	1	4	yes	none	yes	expensive	none	hotel	centre	friday	1	15:45	none	none	expensive	15:45	gonville hotel	the cambridge chop house	none	none	none	none	none	none	none
MUL0161.json	7	No, thanks for your help.	Your booking is complete, a grey bmw will be picking you up, the contact number is 07034136573. Can I assist you with anything further today?	none	none	none	none	none	none	none	none	none	friday	1	4	yes	none	yes	expensive	none	hotel	centre	friday	1	15:45	none	none	expensive	15:45	gonville hotel	the cambridge chop house	none	none	none	none	none	none	none
WOZ20259.json	0	I need the address of an expensive restaurant in the east part of town.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20259.json	1	I don't have a preference. 	Would you prefer British, Indian, or Chinese food, or a gastropub?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	do not care	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20259.json	2	Yes, please give me their address.	The grafton hotel restaurant serves british food, is in the east part of town and is in the expensive price range. Would you like their location? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	do not care	none	expensive	none	none	none	none	none	none	none	none	none	none
WOZ20259.json	3	thank you, goodbye. 	Their address is Grafton Hotel 619 Newmarket Road Fen Ditton	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	do not care	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL1223.json	0	Hello, I'm planning a trip to Cambridge and I'm looking for a place to dine. It should be moderately priced and located in the centre.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL1223.json	1	I don't really care what type of food it is. Any of them will do. 	We have 21 restaurants to choose from. Is there a certain food type that interests you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL1223.json	2	Sure, I'll try it. Can I get their phone number and post code?	We have a wonderful Asian restaurant, called Yippee Noodle Bar, would you like to try there? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	none	yippee noodle bar	moderate	none	none	none	none	none	none	none	none	none	none
MUL1223.json	3	Great I also need a place to stay that is a guesthouse that includes free parking.	Of course, their phone number is 01223518111 and the post code is cb11lh. I can make a reservation for you if you'd like, or help with something else.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	guest house	centre	none	none	none	none	yippee noodle bar	moderate	none	none	none	none	none	none	none	none	none	none
MUL1223.json	4	Any location is fine, but I would prefer something that is in the expensive price range.	Excellent. Do you have an idea on the location?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	expensive	none	guest house	centre	none	none	none	none	yippee noodle bar	moderate	none	none	none	none	none	none	none	none	none	none
MUL1223.json	5	Okay, I guess it'll save me some dough if I try for a place that's more moderately priced.	I'm sorry, but we don't have any expensive guesthouses. All the expensive properties are hotels.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	guest house	centre	none	none	none	none	yippee noodle bar	moderate	none	none	none	none	none	none	none	none	none	none
MUL1223.json	6	Any of them will do. Pick your favorite and let me know what area they're in, and their postcode and how many stars they have?	There are a total of 12 guesthouses that are moderately priced in town. Are you sure there isn't a particular section you would like to stay in?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	guest house	centre	none	none	none	none	yippee noodle bar	moderate	none	none	none	none	none	none	none	none	none	none
MUL1223.json	7	Thank you. That is all I need today.	Acorn Guest House is located in the north at 154 Chesterton Road. It is moderately priced and has four stars. The post code is cb41da. 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	guest house	centre	none	none	none	none	yippee noodle bar	moderate	none	none	none	none	none	none	none	none	none	none
MUL1497.json	0	Will you help me find a portuguese restaurant in the east please?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	east	none	none	none	portuguese	none	none	none	none	none	none	none	none	none	none	none	none
MUL1497.json	1	Are there any that are in the expensive price range?	I'm sorry, I couldn't find any Portuguese restaurants in the east. Shall we look in a different part of the city instead? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	portuguese	none	none	none	none	none	none	none	none	none	none	none	none
MUL1497.json	2	How about a restaurant that serves British food then?	I'm sorry. There are no expensive Portuguese restaurants in the city. There is, however, a cheap Portuguese restaurant in the south and another in the centre. Do either of those interest you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	british	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL1497.json	3	Yeah. That sounds good. Can you book it for 4 people at 19:30 on wednesday?	Graffiti is an expensive British restaurant on the west side. It's a fantastic place. Would you like to book a table there?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	19:30	british	none	expensive	none	none	none	none	none	none	none	none	none	none
MUL1497.json	4	Great! I am also looking for information about a train. Can you help me with that?	Booked! Your table will be reserved for 15 minutes. Reference number: NMC7VCAK. 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	19:30	british	none	expensive	none	none	none	none	05:00	none	none	none	none	none
MUL1497.json	5	I would like to go from Cambridge to Ely on Thursday. 	Yes I can what time will you be departing and from what location?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	19:30	british	none	expensive	none	none	none	none	none	none	thursday	cambridge	ely	none
MUL1497.json	6	That's all I need.	Ok, the first train leaves at 05:50 and every two hours after from there, the irde takes 17 minutes and the cost is 4.40 pounds.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	19:30	british	none	expensive	none	none	none	none	none	none	thursday	cambridge	ely	none
MUL1497.json	7	Yes please. I'll need a departure time, travel time, and price. Thank you. 	Would you like me to reserve your train tickets?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	19:30	british	none	expensive	none	none	none	none	none	none	thursday	cambridge	ely	none
MUL1497.json	8	That sounds perfect, thank you.	The TR1923 departs form Cambridge at 09:50 and arrives in Ely at 10:07. The travel time is 17 minutes, and the cost is 4.40 pounds. How does that sound?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	19:30	british	none	expensive	none	none	none	none	none	none	thursday	cambridge	ely	none
MUL1497.json	9	No, that is all I need today, thank you.	Great! Can I assist you with anything else today?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	19:30	british	none	expensive	none	none	none	none	none	none	thursday	cambridge	ely	none
MUL0076.json	0	Yes, I'm looking to stay at a guesthouse while I'm in town. I don't need internet access, so don't worry about that.		none	none	none	none	none	none	none	none	none	none	none	none	no	none	none	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0076.json	1	I need something cheaply priced.	The alpha-milton guest house is in the north and moderately priced. Would you like to book a stay?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0076.json	2	I don't care as long as it's a guesthouse located in the north for cheap. 	We have 9 guesthouses that match your search. Would you like to narrow it down?	none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0076.json	3	That's fine. Can I book it on monday for 4 nights for 7 people?	May i suggest the Worth House? It is a cheap, 4 star hotel in northern Cambridge. 	none	none	none	none	none	none	none	none	north	monday	7	4	none	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0076.json	4	Can you try booking again for 3 nights instead of 4?	I'm sorry. It looks like the guesthouse can't be booked for your stay. There's a 0 star guesthouse also in the north. Would you like me to look there?	none	none	none	none	none	none	none	none	north	monday	7	3	none	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0076.json	5	Thank you. Are there any cheap restaurants near the hotel as well?	Your booking for 3 nights was a success! Your reference number is KLPEPNED. Is there anything else I can help you with?	none	none	none	none	none	none	none	none	north	monday	7	3	none	none	none	cheap	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0076.json	6	Yes. This restaurant should serve swiss food too.	Just to clarify, are you looking for a cheap restaurant in the north area of town?	none	none	none	none	none	none	none	none	north	monday	7	3	none	none	none	cheap	none	guest house	north	none	none	none	swiss	none	none	none	none	none	none	none	none	none	none	none	none
MUL0076.json	7	I see. Hmm. What about Indian?	I'm sorry, there are no Swiss restaurants in the north side of town. Is there a different food choice you would like to try?	none	none	none	none	none	none	none	none	north	monday	7	3	none	none	none	cheap	none	guest house	north	none	none	none	indian	none	none	none	none	none	none	none	none	none	none	none	none
MUL0076.json	8	Thank you, please provide the address and the postcode. 	How about the Royal Spice, it's a cheap Indian place in the north part of town.	none	none	none	none	none	none	none	none	north	monday	7	3	none	none	none	cheap	none	guest house	north	none	none	none	indian	none	none	none	none	none	none	none	none	none	none	none	none
MUL0076.json	9	Thank you. I would also like to book a taxi to get from the guesthouse to the restaurant. I would like to arrive by 17:30.	No problem, address is Victoria Avenue Chesterton, postcode cb41eh.	none	none	none	none	none	none	none	none	north	monday	7	3	none	none	none	cheap	none	guest house	north	none	none	none	indian	none	none	17:30	worth house	royal spice	none	none	none	none	none	none	none
MUL0076.json	10	Yes I would like a contact number and car type please for my booking.	Ok, I've booked your taxi from Worth House to Royal Spice. You will arrive by 17:30. Anything else I can do for you?	none	none	none	none	none	none	none	none	north	monday	7	3	none	none	none	cheap	none	guest house	north	none	none	none	indian	none	none	17:30	worth house	royal spice	none	none	none	none	none	none	none
MUL0076.json	11	What is the maximum passenger accommodation of the Volkswagen? There will be 7 of us going to dinner.	Sure expect a grey Volkswagen to pick you up and the contact number is 07554509101. Is there anything else I can help you with today?	none	none	none	none	none	none	none	none	north	monday	7	3	none	none	none	cheap	none	guest house	north	none	none	none	indian	none	none	17:30	worth house	royal spice	none	none	none	none	none	none	none
MUL0076.json	12	Sounds like a plan. Thank you for all of the help!	The model of the car was not given, so I am not sure, your best bet is to call the taxi company to make sure the vehicle can fit 7 passengers.	none	none	none	none	none	none	none	none	north	monday	7	3	none	none	none	cheap	none	guest house	north	none	none	none	indian	none	none	17:30	worth house	royal spice	none	none	none	none	none	none	none
SNG1134.json	0	Someone told me about a place called Old Schools. It's supposed to be some kind of attraction. Can you tell me anything about it?		none	old schools	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1134.json	1	Yes, please. That would be great.	Old schools is an architecture museum in the centre area. The admission is free. Would you like tickets?	none	old schools	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1134.json	2	No, that is all for today. Thanks so much!	I just checked and it is free. The address is trinity lane and the phone number is 01223332320. Can I help you with anything else?	none	old schools	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1097.json	0	Hello, I'm looking for the museum of classical archaeology, could you tell me more about it?		none	museum of classical archaeology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1097.json	1	Yes, I'd like that. Thank you so much!	Certainly, the museum of classical archaeology is located at sidgwick avenue and has free entrance, phone 01223335153. Do you also need the postcode?	none	museum of classical archaeology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1097.json	2	No, you've been very helpful. Thank you. Bye.	The postcode for the Museum of Classical Archaeology is cb39da. Is there anything else I can help you with?	none	museum of classical archaeology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0743.json	0	I'm looking for Rosa's Bed and Breakfast in Cambridge.		none	none	none	none	none	none	none	none	none	none	none	none	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0743.json	1	Yes please, for 5 nights starting Sunday, there will be 8 people in my party.	I was able to find it, would you like to book a room there?	none	none	none	none	none	none	none	none	none	sunday	8	5	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0743.json	2	Great, thanks. I am also looking to book a train for this Friday. I am hoping to leave after 08:45.	All right, you have a reservation beginning Sunday for 5 nights for a party of 8 at Rosa's. Your reference number is 8E3J63R1.	none	none	none	none	none	none	none	none	none	sunday	8	5	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	none	none	08:45
MUL0743.json	3	I'm headed to London Liverpool Street from Cambridge.	What is your destination?	none	none	none	none	none	none	none	none	none	sunday	8	5	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	cambridge	london liverpool street	08:45
MUL0743.json	4	Possibly, what time does it arrive at London Liverpool Street?	There are 8 trains fitting your criteria. TR7057 leaves Cambridge on Friday at 09:59. Would you like to book this train?	none	none	none	none	none	none	none	none	none	sunday	8	5	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	cambridge	london liverpool street	08:45
MUL0743.json	5	What's the travel time on that trip?	The 9:59 train leaves Cambridge and arrives at London Liverpool Street at 11:27.	none	none	none	none	none	none	none	none	none	sunday	8	5	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	cambridge	london liverpool street	08:45
MUL0743.json	6	Thank you for your help, I'll pick up tickets at the station. 	It takes the TR7057 88 minutes to go from Cambridge to London Liverpool Street.	none	none	none	none	none	none	none	none	none	sunday	8	5	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	cambridge	london liverpool street	08:45
MUL0743.json	7	Thank you, I think that is it, enjoy your day!	No problem! Is there anything else I can help you with?	none	none	none	none	none	none	none	none	none	sunday	8	5	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	cambridge	london liverpool street	08:45
SNG1061.json	0	I'm looking for a place in the centre of town that is a nightclub.		centre	none	nightclub	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1061.json	1	That sounds like it will work. Can I get their address and postcode? 	There are 5 nightclubs in the centre area, the one with the lowest entrance fee is soul tree nightclub which is 4 pounds to get in. 	centre	none	nightclub	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1061.json	2	No, that's all I need today. Thank you for your help!	Of course! They're located at 1-6 corn exchange street with postcode cb23qf. Anything else I can do for you?	centre	none	nightclub	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2057.json	0	i need a train from stansted airport to cambridge		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	stansted airport	cambridge	none
MUL2057.json	1	I need to get there by 20:30 on Wednesday.	What day and approximately what time will you be traveling to Cambridge?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	20:30	none	wednesday	stansted airport	cambridge	none
MUL2057.json	2	Can you get me there a little bit earlier?	You could grab the TR3828 leaving stansted airport it will get you there by 09:52.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	20:30	none	wednesday	stansted airport	cambridge	none
MUL2057.json	3	There will be 8 of us.	How about 05:24 that is the earliest, how many tickets please? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	20:30	8	wednesday	stansted airport	cambridge	none
MUL2057.json	4	I also need a guesthouse for 8 and needs to be a 4 star	Okay, I have you booked for train TR5910. The total fee is 80.8 GDP. Is there anything more I can do for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	20:30	8	wednesday	stansted airport	cambridge	none
MUL2057.json	5	Which of those have free wifi?	There are 5 different options that fit that criteria, 2 in the east, 2 in the north, and one in the city centre. Would you like to hear more about these?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	20:30	8	wednesday	stansted airport	cambridge	none
MUL2057.json	6	Any price point is fine as long as it is 4 star and has free parking.	There are actually 18 different options to choose from. Is there a certain part of the city you'd like to stay in, or a particular price point?	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	20:30	8	wednesday	stansted airport	cambridge	none
MUL2057.json	7	Sure, Can I have a reference Number?	How about Allenbell? 	none	none	none	none	none	none	none	none	none	none	none	none	yes	allenbell	yes	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	20:30	8	wednesday	stansted airport	cambridge	none
MUL2057.json	8	Actually, I change my mind. I will take care of the booking later. Thanks for your help. Goodbye. 	I need some more information first. What day will you be checking in on, and how many days will you be staying for? And how many people?	none	none	none	none	none	none	none	none	none	none	none	none	yes	allenbell	yes	none	4	guest house	none	none	none	none	none	none	none	none	none	none	none	20:30	8	wednesday	stansted airport	cambridge	none
SNG01611.json	0	I am looking for a restaurant. The restaurant should be in the centre and should serve persian food		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	persian	none	none	none	none	none	none	none	none	none	none	none	none
SNG01611.json	1	Yes, I am looking for a moderate price range.	I am sorry. There are no person food eateries in the centre. Would you like to find a different type of food? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	persian	none	moderate	none	none	none	none	none	none	none	none	none	none
SNG01611.json	2	What about modern european foods?	I'm sorry, we have no persian restaurants in the centre.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	modern european	none	moderate	none	none	none	none	none	none	none	none	none	none
SNG01611.json	3	Yes, I want a reservation for 8 people at 16:00 on Sunday.	Riverside brasserie looks good. Would you like a reservation?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	8	16:00	modern european	none	moderate	none	none	none	none	none	none	none	none	none	none
SNG01611.json	4	ok. ill check latter	Sorry, the restaurant doesn't have any openings for that date and time.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	8	16:00	modern european	none	moderate	none	none	none	none	none	none	none	none	none	none
SNG01425.json	0	Is it possible to get any Greek food in the centre part of town?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	greek	none	none	none	none	none	none	none	none	none	none	none	none
SNG01425.json	1	What about Chinese food?	Sorry, I'm showing no results for Greek restaurants. Any other foods you'd like to have?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chinese	none	none	none	none	none	none	none	none	none	none	none	none
SNG01425.json	2	book a table for 8 people at 19:00 on wednesday.	Charlie Chan has some great reviews.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	8	19:00	chinese	none	none	none	none	none	none	none	none	none	none	none	none
SNG01425.json	3	Thanks, that's all. Good bye.	Your booking was successful. The table will be reserved for 15 minutes. Reference number is : 1J6Y65LW.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	8	19:00	chinese	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0007.json	0	I am looking for a Chinese place in the centre.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	chinese	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0007.json	1	No, it doesn't matter.	I have 10 restaurants matching your request. Did you have a price range you would like?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	chinese	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0007.json	2	No just book at a chinese place in the centre. I need a table for 4 at 15:00 on wednesday please.	Would you like for it to have a certain number of stars? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	wednesday	4	15:00	chinese	none	none	none	none	none	none	none	none	none	none	none	none
