# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
SNG01722.json	0	I am looking for a particular hotel. Its name is called autumn house		none	none	none	none	none	none	none	none	none	none	none	none	none	autumn house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01722.json	1	No thanks. Would you book the Autumn House for me starting on Monday, please.	I have the Autumn House. It is at 710 Newmarket Road. Would you like the phone number?	none	none	none	none	none	none	none	none	none	none	none	none	none	autumn house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01722.json	2	That's for 8 people and it's for 2 nights.	How many people would be staying and how many days will you be staying?	none	none	none	none	none	none	none	none	none	monday	8	2	none	autumn house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01722.json	3	Could you try Wednesday, instead?	I'm sorry, your booking was unsuccessful. Would you like to book another day or a shorter stay?	none	none	none	none	none	none	none	none	none	wednesday	8	2	none	autumn house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG01722.json	4	Thank you goodbye	Booking was successful. Reference number is : 3H0WHD4Z.	none	none	none	none	none	none	none	none	none	wednesday	8	2	none	autumn house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2100.json	0	Where are some places in town around Cambridge College?		none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2100.json	1	A college type of attraction. 	Please specify the type of attraction you're interested in.	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2100.json	2	I don't have a preference. Can you suggest something?	I found several college type attractions. Do you prefer a certain area of town? 	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2100.json	3	That sounds great! May I have the address? Also, what part of town is it located in?	I sure can. Corpus Christi is one of the most popular ones.	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2100.json	4	I am also looking for a particular restaurant. Have you heard of Thanh Binh?	The address is King's Parade and it is in the Centre of town. Is there anything else you need to know?	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thanh binh	none	none	none	none	none	none	none	none	none	none	none
PMUL2100.json	5	Could I actually just book a table for 7 there? 	Yes I have. It's a great inexpensive restaurant. Would you like their information?	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thanh binh	none	none	none	none	none	none	none	none	none	none	none
PMUL2100.json	6	I'd like to dine at 13:30 on Sunday please. 	Sure thing. I will work on getting this booked for you.	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thanh binh	none	none	none	none	none	none	none	none	none	none	none
SNG1006.json	0	I'm looking for a hotel to stay at in the centre, can you look this up for me?		none	none	none	none	none	none	none	none	centre	none	none	none	none	none	none	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1006.json	1	Not in terms of that, but do they have free parking and have a 3 star rating?	There are three hotels in the center of town. Do you prefer something moderate or expensive? 	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	none	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1006.json	2	Okay, I'd like to book a room at the Gonville Hotel for 4 nights. There will be 6 people and we will be arriving on Saturday. 	The Gonville hotel has 3 stars and parking, and the University Arms hotel has 4 stars and parking. They are both expensive. Would you like more details? 	none	none	none	none	none	none	none	none	centre	saturday	6	4	none	gonville hotel	none	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1006.json	3	Yes, what about 2 nights instead of 4?	I'm sorry, there are no rooms available for that length of stay. Could you shorten your stay or book a different day possibly?	none	none	none	none	none	none	none	none	centre	saturday	6	2	none	gonville hotel	none	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1006.json	4	No, that looks like everything. Thanks. Bye.	Sure, that worked. You have booked 2 nights and your reference number is RU89U6V8. Can I be of further help today?	none	none	none	none	none	none	none	none	centre	saturday	6	2	none	gonville hotel	none	none	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0984.json	0	Hello, I am looking for a four star hotel on the north side		none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0984.json	1	Not really, and I'm not really concerned with wifi either. Which one do you recommend?	I have eight results. Do you need free parking? 	none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0984.json	2	What is the hotel's rating?	How about Acorn Guest House? It's located at 154 Chesterton Road.	none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0984.json	3	Actually, could you double check whether the Acorn has free wifi? 	It is rated 4 stars,	none	none	none	none	none	none	none	none	north	none	none	none	none	acorn guest house	none	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0984.json	4	Yes, please do. I'll be arriving Thursday. They'll be 6 of us, and we'd like to stay for 4 nights. 	Yes, it does. Would you like me to make a reservation for you?	none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0984.json	5	OK, can you please pay attention to my questions? I need a room, please.	Yes, it does.	none	none	none	none	none	none	none	none	north	thursday	6	4	none	none	none	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0984.json	6	No that will be all. Thanks!	Sorry about that! You are booked at the Acorn for 4 nights, starting Thursday ref #ZUC5SZAP. Can I be of any further assistance today?	none	none	none	none	none	none	none	none	north	thursday	6	4	none	none	none	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL1419.json	0	Hi, I am planning a trip and need some help with a particular attraction.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL1419.json	1	I believe the name is Clare Hall, do you have the address and phone number?	Ok. What type of attraction are you interested in?	none	clare hall	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL1419.json	2	That's it, thank you. I'm also looking for info on trains that leave Bishops Stortford on Thursday. 	Clare hall is located on herschel road and their phone number is 01223332360	none	clare hall	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	bishops stortford	none	none
PMUL1419.json	3	I'll be traveling to Cambridge and would prefer to leave after 08:45	I have ten trains that match that description. Where will you be travelling to?	none	clare hall	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	bishops stortford	cambridge	none
PMUL1419.json	4	No, I can do that after I discuss it with my boss. Thanks for your help with everything today. Goodbye.	Train TR0798 leaves Bishop Stortford at 9:29 and arrives in Cambridge at 10:07. Would you like me to make a reservation?	none	clare hall	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	bishops stortford	cambridge	none
SNG0798.json	0	Could you help me find the Cambridge Belfry?		none	none	none	none	none	none	none	none	none	none	none	none	none	the cambridge belfry	none	none	none	none	none	none	none	none	none	cambri	none	none	none	none	none	none	none	none	none	none	none
SNG0798.json	1	Thank you. Can you book it for me?	The Cambridge Belfry is a cheap hotel. The address is Back Lane, Cambourne and the phone number is cb236bw.	none	none	none	none	none	none	none	none	none	none	none	none	none	the cambridge belfry	none	none	none	none	none	none	none	none	none	cambri	none	none	none	none	none	none	none	none	none	none	none
SNG0798.json	2	I would like to check in on Saturday for 2 nights. There will be 4 of us.	Of course. When would you like to stay?	none	none	none	none	none	none	none	none	none	saturday	4	2	none	the cambridge belfry	none	none	none	none	none	none	none	none	none	cambri	none	none	none	none	none	none	none	none	none	none	none
SNG0798.json	3	Nope, that's all I needed. Thank you.	Your reservation was successfully made. The reference number is PJ9D98BY. Can I help you with anything else?	none	none	none	none	none	none	none	none	none	saturday	4	2	none	the cambridge belfry	none	none	none	none	none	none	none	none	none	cambri	none	none	none	none	none	none	none	none	none	none	none
PMUL4469.json	0	I am going out of town from Cambridge on tuesday and need to take a train, can you help me?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	cambridge	none	none
PMUL4469.json	1	I am going to ely	Absolutely. Where are you heading to?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	cambridge	ely	none
PMUL4469.json	2	I would like to leave after 19:15 please.	Ok, did you have a certain time you wanted to leave after or arrive in Ely?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	cambridge	ely	09:15
PMUL4469.json	3	for 2 people, please	for how many ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	tuesday	cambridge	ely	19:15
PMUL4469.json	4	I'm also looking for a college in the west. Can you recommend one?	Booking was successful, .Reference number is : G02V81W6. The train ID is TR5511, it leaves at 19:50	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	tuesday	cambridge	ely	19:15
PMUL4469.json	5	How about one of the free ones? Give me the address and phone number.	There are 5. 3 are free, and 2 cost 2.50 Pounds to visit. What do you prefer?	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	tuesday	cambridge	ely	19:15
PMUL4469.json	6	No, I think that is everything I can think of. Thanks for your help!	Churchill College is located on Storey's Way. The phone number is 01223336233. Is there anything else I can do for you today?	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	tuesday	cambridge	ely	19:15
PMUL3342.json	0	I'm on a tight budget so I need to find a cheap restaurant that serves chinese food		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chinese	none	cheap	none	none	none	none	none	none	none	none	none	none
PMUL3342.json	1	It doesn't matter.	Sure, do you prefer the south part of town or do you want to stay in the centre?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	none	none	none	chinese	none	cheap	none	none	none	none	none	none	none	none	none	none
PMUL3342.json	2	Yes. Can you reserve one for 4 people at 16:45 on Sunday?	The Rice House is a great cheap Chinese restaurant located in the centre of town. Would you like me to book you a table there?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	chinese	do not care	cheap	none	none	none	none	none	none	none	none	none	none
SNG1097.json	0	Hello, I'm looking for the museum of classical archaeology, could you tell me more about it?		none	museum of classical archaeology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1097.json	1	Yes, I'd like that. Thank you so much!	Certainly, the museum of classical archaeology is located at sidgwick avenue and has free entrance, phone 01223335153. Do you also need the postcode?	none	museum of classical archaeology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1097.json	2	No, you've been very helpful. Thank you. Bye.	The postcode for the Museum of Classical Archaeology is cb39da. Is there anything else I can help you with?	none	museum of classical archaeology	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0608.json	0	I want to take a train from Stevenage to Cambridge.		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	stevenage	cambridge	none
PMUL0608.json	1	I would like to leave on Monday and arrive in cambridge by 12:45.	What day and time do you want to leave Stevenage?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	12:45	none	monday	stevenage	cambridge	none
PMUL0608.json	2	Departure time isn't important as long as I can get there by 12:45.	I have 4 trains available. What time would you like to leave?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	12:45	none	monday	stevenage	cambridge	none
PMUL0608.json	3	I don't need to purchase tickets today, but can you tell me the train ID and the total travel time to get me there?	For how many people?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	12:45	none	monday	stevenage	cambridge	none
PMUL0608.json	4	What is the price of a ticket, please?	TR9062 will take 49 minutes, from 11:54 to 12:43. Do you need anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	12:45	none	monday	stevenage	cambridge	none
PMUL0608.json	5	Thanks. Now can you look up a welsh food restaurant that is expensive and in the centre?	The price of TR9062 is 12.80 pounds.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	welsh	none	moderate	none	none	none	none	12:45	none	monday	stevenage	cambridge	none
PMUL0608.json	6	Oh darn it! How about... maybe korean food? Still in the centre, and they need to be able to seat 7 people.	I'm sorry I couldn't find any welsh restaurants matching that criteria . Would you like to try a different area or type of food? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	korean	none	expensive	none	none	none	none	12:45	none	monday	stevenage	cambridge	none
PMUL0608.json	7	I Would like it on Monday at 18:15.	Yes there is one option here. It is little seoul. What day and time for your booking?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	monday	7	18:15	korean	none	expensive	none	none	none	none	12:45	none	monday	stevenage	cambridge	none
PMUL0608.json	8	Can you please try again?	It isn't allowing me to book that for you. Is there anything else I can try for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	monday	7	18:15	korean	none	expensive	none	none	none	none	12:45	none	monday	stevenage	cambridge	none
PMUL0608.json	9	Thanks, that's all I needed today!	Booking was successful. The table will be reserved for 15 minutes. Your Reference number is : X54JY6CB.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	monday	7	18:15	korean	none	expensive	none	none	none	none	12:45	none	monday	stevenage	cambridge	none
SNG0918.json	0	Hi I am looking for some info on the Worth House hotel.		none	none	none	none	none	none	none	none	none	none	none	none	none	worth house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0918.json	1	Thank you so much!	The worth house hotel is a cheap 4 star guesthouse in the north. It provides parking and internet. The address is 152 chesterton road postcode cb41da. The phone number is 01223316074.	none	none	none	none	none	none	none	none	none	none	none	none	none	worth house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0918.json	2	I'm not ready to book but I appreciate your help. Thanks!	You're welcome. Can I make a reservation for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	worth house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0248.json	0	I would like to know more about Rosa's b&b		none	none	none	none	none	none	none	none	none	none	none	none	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0248.json	1	Okay great. Can you book me a room for 7 people and 3 nights starting from saturday?	Sure Rosa's is located on the south side of town, is in the cheap price range and is rated 4 stars.	none	none	none	none	none	none	none	none	none	saturday	7	3	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0248.json	2	Yes, do you have a different cheap hotel available?	I'm sorry Rosa's does not have rooms available for those days. Would you like to try a different hotel?	none	none	none	none	none	none	none	none	south	saturday	7	3	none	rosa's bed and breakfast	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0248.json	3	Just please can you find a place in the same price range. I'll need a reference number please.	I have none in the same area, would a different are be okay?	none	none	none	none	none	none	none	none	none	saturday	7	3	none	none	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0248.json	4	Thank you so much!	Alexander bed and breakfast was able to be booked, reference number is A36615HD.	none	none	none	none	none	none	none	none	none	saturday	7	3	none	none	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0914.json	0	Good afternoon, can you help me find an expensive place to stay in the town centre?		none	none	none	none	none	none	none	none	centre	none	none	none	none	none	none	expensive	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0914.json	1	It should be a hotel type hotel not a guesthouse	I sure can. I found a 3 star hotel and a 4 star hotel. Do you have a preference?	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	none	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0914.json	2	Yes, that sounds good. Could you reserve a room for 5 people checking in on Saturday? I think we'll stay for 3 nights.	How about the Gonville Hotel located in the centre of town is in the expensive price range?	none	none	none	none	none	none	none	none	centre	saturday	5	3	none	none	none	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0914.json	3	Great, thank you for your help.	Booking was successful. Reference number is : KRJNYV0Q.	none	none	none	none	none	none	none	none	centre	saturday	5	3	none	none	none	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG0914.json	4	No, that will be all. Thank you.	You are very welcome! Is there anything else I can help you with?	none	none	none	none	none	none	none	none	centre	saturday	5	3	none	none	none	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
WOZ20324.json	0	Is there a restaurant on the North side of town?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
WOZ20324.json	1	I don't care.	There are several restaurants in the north part of town. Do you have a preference of price range or type of food? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	do not care	none	do not care	none	none	none	none	none	none	none	none	none	none
WOZ20324.json	2	I would like a restaurant serving swedish food in the north part of town. 	City Stop Restaurant is an expensive restaurant on the North side of town.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	swedish	none	do not care	none	none	none	none	none	none	none	none	none	none
WOZ20324.json	3	How about indian food?	I'm sorry but there are no Swedish serving restaurants in that area. Would you like to expand your search?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	indian	none	do not care	none	none	none	none	none	none	none	none	none	none
WOZ20324.json	4	What is the address, phone number, and price range? 	The Royal Spice restaurant has a cheap price range.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	indian	none	do not care	none	none	none	none	none	none	none	none	none	none
WOZ20324.json	5	Thank you goodbye. 	it's address is Victoria Avenue Chesterton, and phone number is 01733 553355.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	north	none	none	none	indian	none	do not care	none	none	none	none	none	none	none	none	none	none
MUL1541.json	0	I need to get out of the city on Friday, can you find me a train?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	none	none	none
MUL1541.json	1	I would like to depart from cambridge.	There are many options available to you on Friday. Where would you be leaving from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	cambridge	none	none
MUL1541.json	2	No, we are going to norwich and need to leave after 14:15.	Would train TR5767 work? It leavees at 05:00.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	cambridge	none	none
MUL1541.json	3	Yes, please. I need 1 ticket. 	TR2420 leaves at 15:00. Would you like me to book it for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	friday	cambridge	none	none
MUL1541.json	4	I also need to find a restaurant in the west with a moderate price range.	I have made that reservation for you on train TR2420 and your reference number is 2A3LMYL1.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	none	none	none	none	moderate	none	none	none	none	none	1	friday	cambridge	none	none
MUL1541.json	5	Do you have any options in the west with Greek food?	I have three options with a moderate price range in the west. Would you prefer British, Indian, or Italian? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	none	none	none	none	moderate	none	none	none	none	none	1	friday	cambridge	none	none
MUL1541.json	6	how about one that serves british food?	I'm sorry, we don't have any Greek restaurants anywhere in town. Is there anything else that would work?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	none	none	british	none	moderate	none	none	none	none	none	1	friday	cambridge	none	none
MUL1541.json	7	Yes, please make a reservation for 6 people at 10:00.	Saint Johns Chop House serves British food and is located in the west. Would you like me to make a reservation?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	none	6	10:00	british	none	moderate	none	none	none	none	none	1	friday	cambridge	none	none
MUL1541.json	8	I will be dining there on Friday. 	What day will you be dining there?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	friday	6	10:00	british	none	moderate	none	none	none	none	none	1	friday	cambridge	none	none
MUL1541.json	9	That is all I will need, thank you. Bye. 	I have you booked on Friday at 10:00. The reference number is 5ALATF6D. Is there anything else I can help you with? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	west	friday	6	10:00	british	none	moderate	none	none	none	none	none	1	friday	cambridge	none	none
MUL1566.json	0	Need a restaurant called the golden curry		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the golden curry	none	none	none	none	none	none	none	none	none	none	none
MUL1566.json	1	Yes please. There will 8 of us at 15:15 on Monday.	They are a wonderful indian restaurant in the centre of town. They are rather expensive. They are located on Mill Road City Centre. Can I help you reserve a table? 	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	8	15:15	none	the golden curry	none	none	none	none	none	none	none	none	none	none	none
MUL1566.json	2	I'm looking for a train as well to Cambridge that will arrive by 12:15, is there anything available?	Booking was successful.The table will be reserved for 15 minutes. Reference number is : 7X63LJXX. Anything else?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	8	15:15	none	the golden curry	none	none	none	none	none	12:15	none	none	none	cambridge	none
MUL1566.json	3	I would like to leave from Birmingham New Street.	Where will you be traveling from?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	8	15:15	none	the golden curry	none	none	none	none	none	12:15	none	none	birmingham new street	cambridge	none
MUL1566.json	4	Same day as my Golden Curry reservation, please.	On what day are you looking to travel?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	8	15:15	none	the golden curry	none	none	none	none	none	12:15	none	monday	birmingham new street	cambridge	none
MUL1566.json	5	Yes that is all I need, thank you.	The TR9942 will get you there at 11:23. Would that work for you?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	8	15:15	none	the golden curry	none	none	none	none	none	12:15	none	monday	birmingham new street	cambridge	none
SSNG0379.json	0	I would like a four star hotel. 		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
